"station","dep","layer","latitude","longitude","cbSeg92","gamOption","hydroTermSel","hydroTermSel_var","usgsGageID","aic","rmse","adjR2","periodName","seasonName","seasonMonths","periodStart","periodEnd","gamDiff_bl_mn","gamDiff_cr_mn","gamDiff_bl_mn_obs","gamDiff_cr_mn_obs","gamDiff_abs_chg","gamDiff_abs_chg_obs","gamDiff_pct_chg","gamDiff_diff_se","gamDiff_chg_pval","significance","direction","level","map_code"
"TF3.2A","do","B",38.11295,-77.05482,"RPPTF",2,NA,NA,NA,828.35,1.0699,0.7717,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",6.839685918,6.855705918,6.839685918,6.855705918,0.01602,0.01602,0.234221283,0.155886957,0.918223245,"NS","incr","0-50","NS"
"TF3.3","do","B",38.01847,-76.90928,"RPPOH",2,NA,NA,NA,1195.64,0.9311,0.8336,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",6.66244576,6.371765454,6.66244576,6.371765454,-0.290680306,-0.290680306,-4.362966938,0.277885153,0.29612395,"NS","decr","0-50","NS"
"RET3.1","do","B",37.9173,-76.8222,"RPPMH",2,NA,NA,NA,1263.52,0.9972,0.8157,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",6.237098743,6.212319698,6.237098743,6.212319698,-0.024779045,-0.024779045,-0.397284799,0.038610027,0.521350359,"NS","decr","0-50","NS"
"RET3.2","do","B",37.81158,-76.71195,"RPPMH",2,NA,NA,NA,1425.77,1.2087,0.8062,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",4.799682055,4.594720089,4.799682055,4.594720089,-0.204961966,-0.204961966,-4.270323819,0.058560146,0.000512769,"sig","decr","0-50","sig_decr_0-50"
"LE3.1","do","B",37.75925,-76.61592,"RPPMH",2,NA,NA,NA,1590.19,1.468,0.8062,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",3.263821069,2.724069741,3.263821069,2.724069741,-0.539751329,-0.539751329,-16.53740562,0.340753731,0.113920479,"poss","decr","0-50","poss_decr_0-50"
"LE3.2","do","B",37.66914,-76.55047,"RPPMH",2,NA,NA,NA,1518.53,1.3715,0.8744,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",2.079410393,1.991597129,2.079410393,1.991597129,-0.087813264,-0.087813264,-4.222988586,0.054958247,0.110811315,"poss","decr","0-50","poss_decr_0-50"
"LE3.3","do","B",37.68842,-76.47442,"CRRMH",2,NA,NA,NA,1614.85,1.5205,0.8066,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",3.844104195,3.407711251,3.844104195,3.407711251,-0.436392944,-0.436392944,-11.35226628,0.420706806,0.30018187,"NS","decr","0-50","NS"
"LE3.4","do","B",37.63189,-76.44486,"RPPMH",2,NA,NA,NA,1500.95,1.367,0.8616,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",3.24886691,2.592678896,3.24886691,2.592678896,-0.656188014,-0.656188014,-20.19744213,0.279394698,0.019296853,"sig","decr","0-50","sig_decr_0-50"
"LE3.6","do","B",37.5968,-76.28467,"RPPMH",2,NA,NA,NA,1712.46,1.2531,0.8211,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",5.64275946,5.421701599,5.64275946,5.421701599,-0.221057861,-0.221057861,-3.917548902,0.171396789,0.197717551,"poss","decr","0-50","poss_decr_0-50"
"LE3.7","do","B",37.53069,-76.30661,"PIAMH",2,NA,NA,NA,1645.36,1.1875,0.809,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",6.503365902,6.420992588,6.503365902,6.420992588,-0.082373314,-0.082373314,-1.266625856,0.164382055,0.616509837,"NS","decr","0-50","NS"
"TF4.4","do","B",37.7228,-77.02566,"MPNTF",2,NA,NA,NA,1279.81,1.0677,0.8377,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",5.643687735,5.181643951,5.643687735,5.181643951,-0.462043784,-0.462043784,-8.186912626,0.18648789,0.013613458,"sig","decr","0-50","sig_decr_0-50"
"RET4.2","do","B",37.57125,-76.79715,"MPNOH",2,NA,NA,NA,1118.35,0.8508,0.8972,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",4.633243117,4.554406298,4.633243117,4.554406298,-0.078836819,-0.078836819,-1.701547215,0.184854682,0.669968146,"NS","decr","0-50","NS"
"TF4.2","do","B",37.57999,-77.02128,"PMKTF",2,NA,NA,NA,1202.62,0.9384,0.8551,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",5.528695198,5.377121614,5.528695198,5.377121614,-0.151573584,-0.151573584,-2.741579679,0.142269954,0.287284519,"NS","decr","0-50","NS"
"RET4.1","do","B",37.52564,-76.86761,"PMKOH",2,NA,NA,NA,1065.87,0.8483,0.8961,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",4.655963709,4.779973798,4.655963709,4.779973798,0.124010089,0.124010089,2.663467688,0.142049941,0.383162417,"NS","incr","0-50","NS"
"RET4.3","do","B",37.50869,-76.78889,"YRKMH",2,NA,NA,NA,1150.9,0.9011,0.8799,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",4.657285584,4.691574066,4.657285584,4.691574066,0.034288481,0.034288481,0.736233174,0.160620377,0.831057205,"NS","incr","0-50","NS"
"LE4.1","do","B",37.41883,-76.69125,"YRKMH",2,NA,NA,NA,1270.85,1.0232,0.8549,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",4.929632695,4.092820685,4.929632695,4.092820685,-0.83681201,-0.83681201,-16.97513916,0.339005199,0.013958558,"sig","decr","0-50","sig_decr_0-50"
"LE4.2","do","B",37.29044,-76.57811,"YRKPH",2,NA,NA,NA,1320.8,1.0997,0.8399,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",4.569688405,3.985061948,4.569688405,3.985061948,-0.584626457,-0.584626457,-12.79357376,0.344786547,0.090687095,"poss","decr","0-50","poss_decr_0-50"
"LE4.3","do","B",37.23392,-76.43094,"YRKPH",2,NA,NA,NA,1422.98,1.2782,0.8167,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",4.266102937,4.006887957,4.266102937,4.006887957,-0.25921498,-0.25921498,-6.0761539,0.276306962,0.348707129,"NS","decr","0-50","NS"
"TF5.2A","do","B",37.45,-77.41883,"JMSTF2",2,NA,NA,NA,1004.96,0.8898,0.8602,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",6.807443734,7.372867409,6.807443734,7.372867409,0.565423675,0.565423675,8.305961787,0.31147011,0.070274826,"poss","incr","0-50","poss_incr_0-50"
"TF5.3","do","B",37.4031,-77.39272,"JMSTF2",2,NA,NA,NA,1243.69,0.9854,0.8406,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",6.597439607,6.695494622,6.597439607,6.695494622,0.098055015,0.098055015,1.486258619,0.279539065,0.725928553,"NS","incr","0-50","NS"
"TF5.4","do","B",37.3124,-77.29133,"APPTF",2,NA,NA,NA,1340.51,1.0939,0.7143,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",7.50655806,7.264265297,7.50655806,7.264265297,-0.242292763,-0.242292763,-3.227747801,0.180744218,0.180766901,"poss","decr","0-50","poss_decr_0-50"
"TF5.5","do","B",37.31265,-77.23283,"JMSTF1",2,NA,NA,NA,1271.6,0.9796,0.7622,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",7.310637843,7.225121614,7.310637843,7.225121614,-0.08551623,-0.08551623,-1.169750595,0.132785256,0.519891938,"NS","decr","0-50","NS"
"TF5.5A","do","B",37.30165,-77.1284,"JMSTF1",2,NA,NA,NA,1085.89,0.9639,0.7634,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",7.274621256,7.55086471,7.274621256,7.55086471,0.276243454,0.276243454,3.797358569,0.139950868,0.049108467,"sig","incr","0-50","sig_incr_0-50"
"TF5.6","do","B",37.27272,-76.99057,"JMSTF1",2,NA,NA,NA,1228.58,0.9378,0.8377,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",5.65550034,6.434908696,5.65550034,6.434908696,0.779408356,0.779408356,13.78142179,0.26725501,0.003720604,"sig","incr","0-50","sig_incr_0-50"
"RET5.1A","do","B",37.3123,-76.87672,"CHKOH",2,NA,NA,NA,1020.22,0.8853,0.8709,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",6.357585126,5.985973023,6.357585126,5.985973023,-0.371612103,-0.371612103,-5.845176997,0.216689435,0.087156505,"poss","decr","0-50","poss_decr_0-50"
"RET5.2","do","B",37.20294,-76.78219,"JMSOH",2,NA,NA,NA,1044.74,0.767,0.8677,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",6.306598408,6.569135713,6.306598408,6.569135713,0.262537305,0.262537305,4.162898728,0.208415002,0.208446166,"poss","incr","0-50","poss_incr_0-50"
"LE5.1","do","B",37.20297,-76.64833,"JMSOH",2,NA,NA,NA,1012.81,0.7487,0.8842,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",5.898311533,5.96998066,5.898311533,5.96998066,0.071669127,0.071669127,1.215078701,0.207978952,0.730562779,"NS","incr","0-50","NS"
"LE5.2","do","B",37.056,-76.59306,"JMSMH",2,NA,NA,NA,1208.31,0.9328,0.8443,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",5.665679994,5.510406859,5.665679994,5.510406859,-0.155273135,-0.155273135,-2.740591341,0.230798456,0.501449938,"NS","decr","0-50","NS"
"LE5.3","do","B",36.99044,-76.47544,"JMSMH",2,NA,NA,NA,1132.95,0.845,0.855,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",6.219212677,5.959101865,6.219212677,5.959101865,-0.260110812,-0.260110812,-4.182375261,0.245900336,0.290730455,"NS","decr","0-50","NS"
"LE5.4","do","B",36.95486,-76.39275,"JMSPH",2,NA,NA,NA,1196.3,0.9135,0.8257,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",5.945955239,5.652680875,5.945955239,5.652680875,-0.293274365,-0.293274365,-4.932333876,0.28930672,0.311278736,"NS","decr","0-50","NS"
"SBE5","do","B",36.76987,-76.29605,"SBEMH",2,NA,NA,NA,870.04,0.8996,0.8539,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",4.305558791,4.328665192,4.305558791,4.328665192,0.023106401,0.023106401,0.536664393,0.298902483,0.938429754,"NS","incr","0-50","NS"
"SBE2","do","B",36.8134,-76.2903,"SBEMH",2,NA,NA,NA,921.12,0.9687,0.8589,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",4.051287591,3.780880742,4.051287591,3.780880742,-0.270406849,-0.270406849,-6.674590303,0.301151556,0.369900536,"NS","decr","0-50","NS"
"EBE1","do","B",36.8407,-76.28911,"EBEMH",2,NA,NA,NA,899.98,0.9518,0.8631,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",4.608995207,4.614269976,4.608995207,4.614269976,0.00527477,0.00527477,0.11444511,0.280106208,0.984987368,"NS","incr","0-50","NS"
"WBE1","do","B",36.8432,-76.35939,"WBEMH",2,NA,NA,NA,1015.42,1.1523,0.8247,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",5.772408147,5.405284858,5.772408147,5.405284858,-0.36712329,-0.36712329,-6.359967633,0.358300068,0.306318845,"NS","decr","0-50","NS"
"ELI2","do","B",36.88237,-76.33883,"ELIPH",2,NA,NA,NA,927.17,1.0351,0.8201,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",4.929584274,4.89402767,4.929584274,4.89402767,-0.035556603,-0.035556603,-0.721290095,0.254274018,0.888879402,"NS","decr","0-50","NS"
"LE5.6","do","B",36.90456,-76.33836,"ELIPH",2,NA,NA,NA,1217.75,0.9754,0.8184,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",5.022683246,5.211154273,5.022683246,5.211154273,0.188471028,0.188471028,3.752397241,0.176406853,0.285944777,"NS","incr","0-50","NS"
"LE5.5","do","B",36.99681,-76.303,"JMSPH",2,NA,NA,NA,1299.07,0.8469,0.8418,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2016 2017",6.956570804,6.373273938,6.956570804,6.373273938,-0.583296866,-0.583296866,-8.384833311,0.211855353,0.006111856,"sig","decr","0-50","sig_decr_0-50"
"EE3.4","do","B",37.90846,-75.79132,"POCMH_VA",2,NA,NA,NA,1144.65,0.8302,0.8566,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",6.821996087,6.674083132,6.821996087,6.674083132,-0.147912954,-0.147912954,-2.168177062,0.182204622,0.417330492,"NS","decr","0-50","NS"
"EE3.5","do","B",37.79652,-75.84438,"CB7PH",2,NA,NA,NA,1690.64,1.3507,0.7586,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",4.969486188,5.159134022,4.969486188,5.159134022,0.189647834,0.189647834,3.816246319,0.276630656,0.493314716,"NS","incr","0-50","NS"
"WE4.1","do","B",37.31181,-76.34634,"MOBPH",2,NA,NA,NA,1488.57,0.9897,0.8249,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",6.533378641,6.687359278,6.533378641,6.687359278,0.153980636,0.153980636,2.356830127,0.186236051,0.408726164,"NS","incr","0-50","NS"
"WE4.2","do","B",37.24181,-76.38634,"MOBPH",2,NA,NA,NA,1741.62,1.2447,0.8237,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",4.244439589,4.479252654,4.244439589,4.479252654,0.234813064,0.234813064,5.532251303,0.262268522,0.371027991,"NS","incr","0-50","NS"
"WE4.3","do","B",37.17681,-76.373,"MOBPH",2,NA,NA,NA,1528.68,1.0586,0.7991,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",6.682155466,6.493670778,6.682155466,6.493670778,-0.188484688,-0.188484688,-2.82071689,0.18109835,0.298465939,"NS","decr","0-50","NS"
"WE4.4","do","B",37.11015,-76.293,"MOBPH",2,NA,NA,NA,1349.06,0.8672,0.8297,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",6.919522339,7.02978234,6.919522339,7.02978234,0.110260001,0.110260001,1.593462607,0.240374502,0.646642483,"NS","incr","0-50","NS"
"CB1.1","do","B",39.54794,-76.08481,"CB1TF",2,NA,NA,NA,1352.56,0.8272,0.8886,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",7.158125319,7.460877233,7.158125319,7.460877233,0.302751914,0.302751914,4.229486076,0.214619014,0.158926322,"poss","incr","0-50","poss_incr_0-50"
"CB2.1","do","B",39.44149,-76.02599,"CB1TF",2,NA,NA,NA,1398.03,0.8442,0.8855,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",7.109372435,7.459770221,7.109372435,7.459770221,0.350397786,0.350397786,4.928673932,0.221063822,0.113533359,"poss","incr","0-50","poss_incr_0-50"
"CB2.2","do","B",39.34873,-76.17579,"CB2OH",2,NA,NA,NA,2037.58,1.4941,0.686,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",5.167966381,6.383727425,5.167966381,6.383727425,1.215761045,1.215761045,23.52494105,0.382090947,0.001545742,"sig","incr","0-50","sig_incr_0-50"
"CB3.1","do","B",39.2495,-76.2405,"CB2OH",2,NA,NA,NA,2132.8,1.624,0.7087,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",3.026759625,2.95943376,3.026759625,2.95943376,-0.067325865,-0.067325865,-2.224354531,0.264657928,0.799289858,"NS","decr","0-50","NS"
"CB3.2","do","B",39.16369,-76.30631,"CB3MH",2,NA,NA,NA,2158.57,1.623,0.749,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",1.813382896,1.602177876,1.813382896,1.602177876,-0.21120502,-0.21120502,-11.64701731,0.386053264,0.584536375,"NS","decr","0-50","NS"
"CB3.3C","do","B",38.99596,-76.35967,"CB3MH",2,NA,NA,NA,1847.48,1.1931,0.8815,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",0.614106143,0.561454481,0.614106143,0.561454481,-0.052651662,-0.052651662,-8.573707039,0.310647672,0.865471613,"NS","decr","0-50","NS"
"CB3.3E","do","B",39.00412,-76.34517,"CB3MH",2,NA,NA,NA,1780.48,1.8154,0.5513,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",4.105909053,4.274330844,4.105909053,4.274330844,0.16842179,0.16842179,4.101936701,0.34395858,0.624622207,"NS","incr","0-50","NS"
"CB3.3W","do","B",39.00462,-76.3881,"CB3MH",2,NA,NA,NA,1831.91,1.93,0.5131,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",3.742663855,3.535282217,3.742663855,3.535282217,-0.207381638,-0.207381638,-5.541016937,0.192819045,0.282733333,"NS","decr","0-50","NS"
"CB4.1C","do","B",38.82593,-76.39945,"CB4MH",2,NA,NA,NA,1782.18,1.152,0.892,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",0.455817897,0.681677007,0.455817897,0.681677007,0.22585911,0.22585911,49.55029436,0.170115217,0.184818955,"poss","incr","0-50","poss_incr_0-50"
"CB4.1E","do","B",38.81809,-76.37144,"CB4MH",2,NA,NA,NA,1393.94,1.1858,0.8428,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",0.580966477,0.860674775,0.580966477,0.860674775,0.279708298,0.279708298,48.14534208,0.186421444,0.134237438,"poss","incr","0-50","poss_incr_0-50"
"CB4.1W","do","B",38.81498,-76.46272,"CB4MH",2,NA,NA,NA,1823.43,1.9663,0.5998,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",3.301229073,3.258162413,3.301229073,3.258162413,-0.04306666,-0.04306666,-1.304564414,0.079374646,0.587702583,"NS","decr","0-50","NS"
"CB4.2C","do","B",38.64618,-76.42126,"CB4MH",2,NA,NA,NA,1779.07,1.1512,0.8979,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",0.571523504,0.860465296,0.571523504,0.860465296,0.288941791,0.288941791,50.55641442,0.142509386,0.043077289,"sig","incr",">50","sig_incr_>50"
"CB4.2E","do","B",38.64499,-76.40131,"CB4MH",2,NA,NA,NA,1755.44,1.8284,0.6423,"2009/10-Present","Summer1","6 7 8 9","2009 2010","2017 2018",4.304463614,4.327956012,4.304463614,4.327956012,0.023492398,0.023492398,0.545768299,0.074209954,0.751725698,"NS","incr","0-50","NS"
