"station","layer","latitude","longitude","cbSeg92","state","stationGrpName","parmName","gamName","gamOption","periodName","seasonName","gamDiff.bl.mn.obs","gamDiff.cr.mn.obs","gamDiff.abs.chg.obs","gamDiff.pct.chg","gamDiff.chg.pval","dep","mapLayer"
"CB1.1","Bottom",39.54794,-76.08481,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.032187674,0.027286312,-0.004901362,-15.2274515,0.005102421,"tp","TP|Bottom|Annual"
"CB1.1","Surface",39.54794,-76.08481,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.03069204,0.025624624,-0.005067415,-16.51052037,0.002356437,"tp","TP|Surface|Annual"
"CB2.1","Bottom",39.44149,-76.02599,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.059471293,0.04457642,-0.014894873,-25.04548327,0.000158861,"tp","TP|Bottom|Annual"
"CB2.1","Surface",39.44149,-76.02599,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.044851477,0.035451066,-0.009400411,-20.95897822,0.000345694,"tp","TP|Surface|Annual"
"CB2.2","Bottom",39.34873,-76.17579,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.080939479,0.06777695,-0.01316253,-16.26218722,0.023993542,"tp","TP|Bottom|Annual"
"CB2.2","Surface",39.34873,-76.17579,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.050725046,0.042518005,-0.008207042,-16.17946611,0.000662233,"tp","TP|Surface|Annual"
"CB3.1","Bottom",39.2495,-76.2405,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.071030891,0.063414709,-0.007616183,-10.72235293,0.135938196,"tp","TP|Bottom|Annual"
"CB3.1","Surface",39.2495,-76.2405,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.051263875,0.044517905,-0.00674597,-13.15930502,0.004835436,"tp","TP|Surface|Annual"
"CB3.2","Bottom",39.16369,-76.30631,"CB3MH","MD","Chesapeake Bay Mainstem (CB3MH)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.063251824,0.056015244,-0.00723658,-11.44090329,0.093942243,"tp","TP|Bottom|Annual"
"CB3.2","Surface",39.16369,-76.30631,"CB3MH","MD","Chesapeake Bay Mainstem (CB3MH)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.045730295,0.041097494,-0.004632801,-10.13070375,0.033161815,"tp","TP|Surface|Annual"
"CB3.3C","Bottom",38.99596,-76.35967,"CB3MH","MD","Chesapeake Bay Mainstem (CB3MH)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.054146804,0.049446417,-0.004700387,-8.680821376,0.21207083,"tp","TP|Bottom|Annual"
"CB3.3C","Surface",38.99596,-76.35967,"CB3MH","MD","Chesapeake Bay Mainstem (CB3MH)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.037041575,0.036354968,-0.000686607,-1.853611349,0.751410743,"tp","TP|Surface|Annual"
"CB4.1C","Bottom",38.82593,-76.39945,"CB4MH","MD","Chesapeake Bay Mainstem (CB4MH)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.048622694,0.044856555,-0.003766139,-7.745640016,0.237824358,"tp","TP|Bottom|Annual"
"CB4.1C","Surface",38.82593,-76.39945,"CB4MH","MD","Chesapeake Bay Mainstem (CB4MH)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.031751489,0.030562469,-0.00118902,-3.744768436,0.507015658,"tp","TP|Surface|Annual"
"CB4.2C","Bottom",38.64618,-76.42126,"CB4MH","MD","Chesapeake Bay Mainstem (CB4MH)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.042363118,0.038894345,-0.003468773,-8.188191916,0.195375945,"tp","TP|Bottom|Annual"
"CB4.2C","Surface",38.64618,-76.42126,"CB4MH","MD","Chesapeake Bay Mainstem (CB4MH)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.026610474,0.025875206,-0.000735268,-2.763078122,0.577744352,"tp","TP|Surface|Annual"
"CB4.3C","Bottom",38.55505,-76.42794,"CB4MH","MD","Chesapeake Bay Mainstem (CB4MH)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.042256586,0.037706399,-0.004550187,-10.76799469,0.065321645,"tp","TP|Bottom|Annual"
"CB4.3C","Surface",38.55505,-76.42794,"CB4MH","MD","Chesapeake Bay Mainstem (CB4MH)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.025586661,0.024992568,-0.000594093,-2.32188741,0.638045331,"tp","TP|Surface|Annual"
"CB4.4","Bottom",38.41457,-76.34565,"CB4MH","MD","Chesapeake Bay Mainstem (CB4MH)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.042857465,0.039793311,-0.003064154,-7.149639242,0.279899679,"tp","TP|Bottom|Annual"
"CB4.4","Surface",38.41457,-76.34565,"CB4MH","MD","Chesapeake Bay Mainstem (CB4MH)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.025257528,0.024104949,-0.001152579,-4.563308382,0.36409239,"tp","TP|Surface|Annual"
"CB5.1","Bottom",38.3187,-76.29214,"CB5MH_MD","MD","Chesapeake Bay Mainstem (CB5MHMD)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.04004088,0.037318615,-0.002722265,-6.798713152,0.276705908,"tp","TP|Bottom|Annual"
"CB5.1","Surface",38.3187,-76.29214,"CB5MH_MD","MD","Chesapeake Bay Mainstem (CB5MHMD)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.024705832,0.022314119,-0.002391713,-9.680761029,0.068145063,"tp","TP|Surface|Annual"
"CB5.1W","Bottom",38.32522,-76.37574,"CB5MH_MD","MD","Chesapeake Bay Mainstem (CB5MHMD)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.032088491,0.029826472,-0.002262019,-7.049316601,0.275072321,"tp","TP|Bottom|Annual"
"CB5.1W","Surface",38.32522,-76.37574,"CB5MH_MD","MD","Chesapeake Bay Mainstem (CB5MHMD)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.028528434,0.026934223,-0.00159421,-5.588145409,0.386042549,"tp","TP|Surface|Annual"
"CB5.2","Bottom",38.13705,-76.22787,"CB5MH_MD","MD","Chesapeake Bay Mainstem (CB5MHMD)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.03990698,0.036344421,-0.003562558,-8.927156244,0.145930005,"tp","TP|Bottom|Annual"
"CB5.2","Surface",38.13705,-76.22787,"CB5MH_MD","MD","Chesapeake Bay Mainstem (CB5MHMD)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.023482414,0.021387735,-0.00209468,-8.920206302,0.041891811,"tp","TP|Surface|Annual"
"CB5.3","Bottom",37.91011,-76.17137,"CB5MH_MD","MD","Chesapeake Bay Mainstem (CB5MHMD)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.039662693,0.037705162,-0.001957531,-4.935447423,0.459104453,"tp","TP|Bottom|Annual"
"CB5.3","Surface",37.91011,-76.17137,"CB5MH_MD","MD","Chesapeake Bay Mainstem (CB5MHMD)","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.023731746,0.022164255,-0.001567491,-6.605040276,0.160792445,"tp","TP|Surface|Annual"
"EE1.1","Bottom",38.88,-76.2515,"EASMH","MD","Upper Eastern Shore","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.042334094,0.04421522,0.001881126,4.44352531,0.643978682,"tp","TP|Bottom|Annual"
"EE1.1","Surface",38.88,-76.2515,"EASMH","MD","Upper Eastern Shore","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.029415268,0.032061438,0.00264617,8.995906271,0.32879355,"tp","TP|Surface|Annual"
"EE2.1","Bottom",38.6549,-76.2643,"CHOMH1","MD","Choptank","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.027200833,0.030107395,0.002906561,10.68556007,0.245777274,"tp","TP|Bottom|Annual"
"EE2.1","Surface",38.6549,-76.2643,"CHOMH1","MD","Choptank","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.026056025,0.027305671,0.001249646,4.795994477,0.622880252,"tp","TP|Surface|Annual"
"EE2.2","Bottom",38.52609,-76.30408,"LCHMH","MD","Choptank","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.041984233,0.042805953,0.00082172,1.957210488,0.880122118,"tp","TP|Bottom|Annual"
"EE2.2","Surface",38.52609,-76.30408,"LCHMH","MD","Choptank","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.024752744,0.025639463,0.000886719,3.582304434,0.673071772,"tp","TP|Surface|Annual"
"EE3.0","Bottom",38.28093,-76.01033,"FSBMH","MD","Lower Eastern Shore","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.035335831,0.036133639,0.000797808,2.257787732,0.809664578,"tp","TP|Bottom|Annual"
"EE3.0","Surface",38.28093,-76.01033,"FSBMH","MD","Lower Eastern Shore","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.030784438,0.033000886,0.002216448,7.199897351,0.405167624,"tp","TP|Surface|Annual"
"EE3.1","Bottom",38.19685,-75.97321,"TANMH_MD","MD","Lower Eastern Shore","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.03496666,0.036156684,0.001190024,3.403310594,0.729561483,"tp","TP|Bottom|Annual"
"EE3.1","Surface",38.19685,-75.97321,"TANMH_MD","MD","Lower Eastern Shore","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.027199136,0.02966038,0.002461244,9.048977225,0.280152372,"tp","TP|Surface|Annual"
"EE3.2","Bottom",37.98139,-75.92423,"TANMH_MD","MD","Lower Eastern Shore","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.0306886,0.032018834,0.001330234,4.334619544,0.641184473,"tp","TP|Bottom|Annual"
"EE3.2","Surface",37.98139,-75.92423,"TANMH_MD","MD","Lower Eastern Shore","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.025164724,0.026545901,0.001381178,5.488547208,0.551287378,"tp","TP|Surface|Annual"
"EE3.3","Bottom",37.91455,-75.80148,"POCMH_MD","MD","Lower Eastern Shore","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.034640725,0.03594057,0.001299845,3.752362086,0.740758275,"tp","TP|Bottom|Annual"
"EE3.3","Surface",37.91455,-75.80148,"POCMH_MD","MD","Lower Eastern Shore","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.032897169,0.038583834,0.005686665,17.28618269,0.12601778,"tp","TP|Surface|Annual"
"ET1.1","Bottom",39.56976,-75.96782,"NORTF","MD","Upper Eastern Shore","Total Phosphorus [mg/L]","Non-Linear Trend with Flow Adjustment",4,"2011/12-2019/20","Annual",0.061197504,0.053449333,-0.007748171,-12.66092697,0.192890903,"tp","TP|Bottom|Annual"
