"station","layer","latitude","longitude","cbSeg92","state","stationGrpName","parmName","gamName","gamOption","periodName","seasonName","gamDiff.bl.mn.obs","gamDiff.cr.mn.obs","gamDiff.abs.chg.obs","gamDiff.pct.chg","gamDiff.chg.pval","dep","mapLayer"
"CB1.1","Bottom",39.54794,-76.08481,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Orthophosphorus [mg/L]","Non-Linear Trend",2,"1999/00-2019/20","Annual",0.007905039,0.006969673,-0.000935367,-11.83253724,0.449085409,"po4","PO4|Bottom|Annual"
"CB1.1","Surface",39.54794,-76.08481,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Orthophosphorus [mg/L]","Non-Linear Trend",2,"1999/00-2019/20","Annual",0.007583416,0.006655042,-0.000928374,-12.24215912,0.446682621,"po4","PO4|Surface|Annual"
"CB2.1","Bottom",39.44149,-76.02599,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Orthophosphorus [mg/L]","Non-Linear Trend",2,"1999/00-2019/20","Annual",0.014465295,0.010072778,-0.004392517,-30.36590033,0.017561353,"po4","PO4|Bottom|Annual"
"CB2.1","Surface",39.44149,-76.02599,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Orthophosphorus [mg/L]","Non-Linear Trend",2,"1999/00-2019/20","Annual",0.009658001,0.007937861,-0.00172014,-17.81051753,0.109044341,"po4","PO4|Surface|Annual"
"CB2.2","Bottom",39.34873,-76.17579,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Orthophosphorus [mg/L]","Non-Linear Trend",2,"1999/00-2019/20","Annual",0.013508602,0.01266101,-0.000847592,-6.274462734,0.423442866,"po4","PO4|Bottom|Annual"
"CB2.2","Surface",39.34873,-76.17579,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Orthophosphorus [mg/L]","Non-Linear Trend",2,"1999/00-2019/20","Annual",0.015206855,0.012164798,-0.003042057,-20.0045142,0.063568466,"po4","PO4|Surface|Annual"
"CB3.1","Bottom",39.2495,-76.2405,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Orthophosphorus [mg/L]","Non-Linear Trend",2,"1999/00-2019/20","Annual",0.011707212,0.012674361,0.000967149,8.261138763,0.095826562,"po4","PO4|Bottom|Annual"
"CB3.1","Surface",39.2495,-76.2405,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Orthophosphorus [mg/L]","Non-Linear Trend",2,"1999/00-2019/20","Annual",0.012836864,0.011464255,-0.001372609,-10.69271323,0.31110698,"po4","PO4|Surface|Annual"
"CB3.2","Bottom",39.16369,-76.30631,"CB3MH","MD","Chesapeake Bay Mainstem (CB3MH)","Orthophosphorus [mg/L]","Non-Linear Trend",2,"1999/00-2019/20","Annual",0.009791753,0.008578867,-0.001212887,-12.38681838,0.352045628,"po4","PO4|Bottom|Annual"
"CB3.2","Surface",39.16369,-76.30631,"CB3MH","MD","Chesapeake Bay Mainstem (CB3MH)","Orthophosphorus [mg/L]","Non-Linear Trend",2,"1999/00-2019/20","Annual",0.007350327,0.007197494,-0.000152832,-2.079259115,0.895047752,"po4","PO4|Surface|Annual"
